"H2,CH4,C2H2,C2H4,C2H6,CO,CO2,Fault"
"45.448034557585416,8.141868977461346,0.463090738013188,6.605275428632247,6.746080464374298,221.46086736560144,1323.9319923480066,Normal"
"17.99258770800877,23.3755582142569,0.934301707846529,8.012826756265468,4.375644342840963,157.9459536390689,1435.4947903554444,Normal"
"16.743476164286097,32.463835481735316,0.3368772054561519,8.399523812048349,2.720567477830098,88.75905627113772,773.9607637467279,Normal"
"22.863693297322943,8.793076726578,0.5978253939994119,18.427580599509476,3.909506376759293,117.36156763858355,474.3021110143285,Normal"
"33.609966979344954,6.758466040186312,0.04749421108540496,13.844669781229234,5.37287213308557,75.25916184218413,908.664729705121,Normal"
"37.01166393919814,21.896553157788333,0.11530202330079463,7.161844623904107,3.6495269431416677,167.75179679663503,650.3399423508858,Normal"
"19.184395051433636,18.099931657281175,0.6086637944555198,11.451035425548751,1.8486720596091755,233.34055493199372,1169.715781216307,Normal"
"34.12138966133624,24.83782786195271,1.1003781386544689,13.439711227769273,9.42409476180174,141.70204595132222,1142.4181480524658,Normal"
"29.011424353004454,8.777340363845793,0.003927127727936194,6.009263830559352,10.694715651502355,179.68599514897744,1011.159137111063,Normal"
"11.752138610568958,23.09487209497362,0.919721631651712,22.609243872751858,8.267294052522585,143.81057597695937,409.9644921905481,Normal"
"17.624601349382523,11.931980378747234,0.5269435531476757,18.488945533371815,10.319532515988985,101.02132734686478,1288.3076517795198,Normal"
"14.236286656362498,7.871413839205695,0.633322526298588,12.020614384342153,3.738587013654232,60.351787666971966,815.9946185696939,Normal"
"12.124631728808605,8.851378891133145,0.49167355806210317,21.54621212927559,10.505248401411277,84.30616809172966,1252.4772122357158,Normal"
"38.97972622721972,23.691342947938665,0.5743086364383735,10.702272368690922,3.028548592176212,149.66114041085257,972.0098425182889,Normal"
"60.531750156256216,26.324635182223943,0.44657280957524964,23.23908740180862,9.57748297550452,120.50815361866813,997.05450486753,Normal"
"33.25394687346751,18.609592980360762,0.4076832333828386,15.851537304487097,9.69810689866053,137.55665930571016,551.1192921276828,Normal"
"20.720222378708975,16.1331102913305,0.12820869636599355,14.286363917000356,7.953802966298822,217.39903529425766,747.0692624169188,Normal"
"14.179613677604179,20.929089380655398,0.03173515575793921,7.992287958770722,9.30322093974081,76.29492768479035,982.4668252443348,Normal"
"45.44823170173848,15.40442502350397,0.23961976864251783,13.933610872940292,6.427021810045781,148.7586374164735,1510.8990607222781,Normal"
"21.660316683767263,28.806479117417325,0.7240622939554425,9.483486401429326,4.581420923877368,134.12933832320482,1231.784724139415,Normal"
"17.47797772891412,16.17558735161424,0.20138990023689074,6.1022446618546775,5.135900804538721,167.17124225307907,531.4241735933973,Normal"
"29.852829049200146,16.728821862080874,0.7319494859520376,5.300374976035083,5.122192664801578,151.71053047198637,959.4494492831922,Normal"
"9.700762082208817,15.28150739458312,0.9873094120776953,16.87773801957825,3.2629624570177325,94.90871899916117,1464.806797685357,Normal"
"49.58717199666067,15.18425544229951,0.080194935280234,17.23223986285922,8.424868710046372,87.44551097797611,854.2512270092243,Normal"
"20.95886479350773,31.859449851948217,0.7933245972192299,17.301557496543534,7.940216466711859,161.36571830775003,664.8395526287342,Normal"
"33.21462371904274,16.611857047064163,0.43319808938502447,19.73273601251512,3.8851160157145674,145.95398068959108,313.0239187605027,Normal"
"22.703694669214606,10.083247958160444,0.8645866207047715,4.518519821349428,7.711482083035346,57.81343059078072,1036.5593335425806,Normal"
"29.022414772702987,33.48225664272888,0.15235055608021467,14.672273050518433,9.629300184806775,133.33878457285374,1065.9268277191302,Normal"
"32.41105378880376,18.055899194647072,0.6465716335256929,6.888151157466931,9.971071716301227,116.09877418964426,688.6397791284778,Normal"
"19.12176106475468,17.130918768529902,0.7268802872058967,16.20822648343372,9.340686565107804,152.26726536499112,422.5854602522284,Normal"
"60.3890754806641,25.91833404469545,0.9201091233631724,16.849973793496858,5.446104817113085,145.83463769976828,1009.412231455727,Normal"
"33.3917611517695,19.734983968025084,0.8586762448992341,12.183405210046539,8.801455470771405,102.75676643196135,1770.2587108662417,Normal"
"62.803403311415885,6.324749519798647,0.394863569961459,11.00615438913708,6.951014295285541,64.8978868043552,1057.1439448561089,Normal"
"32.384272997129045,24.569144344001618,0.4683070717152103,10.805172155583502,2.882446558108461,181.93629402882829,897.6807161343892,Normal"
"33.14380767925635,17.575943580317965,1.060651069065176,10.125716540238892,5.7566025643167045,142.98310573143794,1242.3243077676225,Normal"
"51.011572058724965,11.83251825957376,0.5526934270810595,17.946280228974736,6.914938149128191,150.01379784069871,748.0854782530029,Normal"
"14.110381924272021,8.437673265457896,0.027337386709159108,15.58778642903229,4.385776914272554,150.63211595447842,1032.59987184435,Normal"
"16.173034611106115,25.72368727115555,1.076163382334423,8.937288559109545,8.71439827753136,172.40229378137985,716.4280105715479,Normal"
"11.440431350011892,25.270030944002432,0.6268885337082133,7.701846991752185,6.694791337678163,201.64395728716246,1455.192623493102,Normal"
"21.311382885707385,15.590575381035865,0.8618113878433131,16.67624935847449,3.4201605617136086,106.10323884314114,1101.2797924343681,Normal"
"23.288608273957507,31.385100717615682,0.237606917240035,11.684204128146563,7.009425692733159,129.45365173646903,815.692702436814,Normal"
"23.511596655005732,23.9216223757339,0.6106638095944633,9.840827028208674,8.751667554245836,107.71471306865168,522.4625971586167,Normal"
"45.460256342428785,8.726640202781947,0.5213174432387563,12.78827087175257,6.059424401296765,52.14780874743504,808.9252074626529,Normal"
"21.74758185560971,14.088001792089594,0.5920637471596037,18.685288765539006,2.33041618616114,118.35328704615564,582.2931321905477,Normal"
"24.10315210016312,9.323996118982018,0.11845835947999188,6.055217075290759,2.2222129891353246,85.87192410824723,710.4897867145472,Normal"
"33.16941408566171,24.95231079739477,0.6873785374114767,8.46146832376609,3.954677861822087,241.48445269893043,1811.0551943420949,Normal"
"17.543573961901288,5.984080828836266,1.194560442574801,9.957538401499008,10.636307996425666,148.95574402276276,1068.6426703879363,Normal"
"46.06284062896772,20.668991428514342,0.05950458463522429,7.91526578777331,4.33908486149443,111.0960547819326,865.1146731427406,Normal"
"11.367720560778368,25.105140417165774,0.9818652284595729,12.20268121581984,6.264882493266454,110.76536226908196,1657.235683010391,Normal"
"45.318193799515164,36.83332648876511,0.3609222013436606,17.371162103704357,3.798098409587941,44.383647916426256,1565.8155040428535,Normal"
"45.473292645662866,12.255641695813905,0.9308317999157479,17.172319589088684,5.042126331181637,63.65504325278691,1194.2988590687241,Normal"
"19.591923519219918,23.49786567034706,0.7028502839156885,14.52430709030347,8.508534256211805,105.47935523053799,1601.1932938383902,Normal"
"10.188839767698234,7.039916333540781,0.7382597573382854,10.760898011697268,9.09124774539185,61.804371755694866,689.0593278119022,Normal"
"43.36850394669562,23.981506152045444,0.753572870342264,16.586485481071065,3.7429700400682093,169.07302052017909,801.4140209125734,Normal"
"45.609551984973415,7.404452591889924,0.8303744611453825,12.55653388297866,4.789475797311703,146.97820603184223,830.7418208368415,Normal"
"35.685370941170056,17.59537399762187,0.4153358353832613,18.67313204744087,1.770703034626907,144.20426830302074,896.7582782097995,Normal"
"44.20321986026882,30.244867782953037,0.260949916139761,15.865182078338227,6.1135907942829135,135.8259012810864,1243.6733373710524,Normal"
"12.568669383516816,7.999007903303103,0.5702969197490197,6.511758675924549,8.089525899102927,94.40773609901481,1122.3674261300223,Normal"
"23.543919830298638,9.391448164248581,0.9533083675686713,15.999209082822698,2.8459311514303454,138.5526350380883,458.43660078603074,Normal"
"17.046813101792402,24.686679988543435,0.687174023179661,9.833207840190164,5.250847851800745,105.2078724375471,1126.9130899991826,Normal"
"50.03677963001755,21.09566824967238,0.6725276681900859,17.8783331902359,4.142055567012865,74.1181011498645,688.6963159812314,Normal"
"39.19454372075548,23.025149948193068,0.470646862540331,5.998018914426873,10.3287159898853,173.90650017979507,1098.4033459912096,Normal"
"27.78602135748362,23.028971307314688,0.9632906303666634,5.5957886575349995,9.042152718515592,109.71761070252677,1173.1706998798788,Normal"
"12.581849591033166,14.346435318432228,0.13317276012020132,21.21221481256664,2.967767158105674,158.5579170797832,966.6333810559241,Normal"
"24.734674235454147,13.91683169872833,0.6258396638564097,7.265425438199077,10.505401959650161,187.26845580516178,1297.2408641606137,Normal"
"21.936571298438555,17.317412028965617,0.0051049416008639645,15.834026173223215,4.401813909669777,63.937714472244984,1217.019838203492,Normal"
"41.089579303764516,8.663047550645977,0.2553608906164516,8.36809895473418,4.715984512917487,132.83036358999087,671.4842068759637,Normal"
"34.809242212714366,26.09970898931209,0.44898869003885117,17.66216034059771,9.070024594464813,135.03781403068302,1450.6961061953734,Normal"
"46.1503399872623,20.424587124783642,0.37699715056693595,10.474924111120638,8.804611036474032,201.60606640551427,1280.0626272951038,Normal"
"31.46758472599115,15.77488105450321,0.6693002860949245,18.6624415223189,9.541985999869171,127.82061510769523,691.9608133029199,Normal"
"12.969311898947284,18.184995580350886,0.46597019035163567,11.097159950014339,6.642179891571927,163.56454851524913,543.7529735931221,Normal"
"50.62267830585426,37.33061165231546,0.4861301513119326,8.463903455436014,3.458400243921491,59.665768461592194,910.9684270299671,Normal"
"34.330197977464174,8.599318011230046,0.2537881505636313,5.45257055096212,8.283163877897728,62.858011656083626,974.7676850391111,Normal"
"26.540826692160493,17.3020766436464,0.49446544224674793,9.968646124932471,3.593345583441708,54.12306315474361,1268.5884520724144,Normal"
"47.93304635373491,13.996045118524963,0.2053318050098208,15.954133683193295,6.030866051379257,209.6551340631851,1289.720999593963,Normal"
"33.28483520802924,18.06216984817637,0.08338304106109422,20.92065397596853,5.922903704613931,147.12243744063105,833.2651754617035,Normal"
"33.802980407904265,5.425659607485017,0.6086092668848914,19.57387206103041,5.886022756044908,179.45594888405182,655.6499064174202,Normal"
"29.65601987170963,34.01805419158312,0.6951343183044392,16.712562519248262,4.401745230596738,203.4772230154334,1506.0786167096699,Normal"
"10.996527096866224,26.10546750636928,0.7615210611610751,16.328626688839478,3.3849178912913556,59.540480960422364,492.206499116353,Normal"
"12.38893919540991,19.770433044304138,0.4988008710409522,14.634981077059933,8.95372057692541,110.59705160288227,1020.6086312495695,Normal"
"11.385169117972188,22.361049584569514,0.4104513596316226,8.6439745096607,3.148096356313256,51.896018095499834,950.0927164298218,Normal"
"31.854957303389998,33.064874707085146,1.00222340062866,21.772491878379245,6.3561406200772765,79.08945540438107,941.6707252003636,Normal"
"25.876127165972232,31.277956069279323,0.49066573798499963,16.401916983609212,4.089231924986887,92.13064871029266,514.3567062948151,Normal"
"29.67350712942642,8.111656188662542,0.4188617680116519,7.493513149795722,2.64712477675762,123.20021469282018,467.93868094581666,Normal"
"40.56925168108183,17.98241097079497,0.021623405890197234,7.320563298447972,2.174438027633647,82.34113814306475,798.4605082115212,Normal"
"19.008896446180138,23.32665224848117,0.24059559045671558,12.047765567850252,3.0893705098118143,67.33776038535744,1302.3804771855819,Normal"
"28.05147420615253,17.1992270069691,0.4974597601037899,11.871963856453485,7.479926110164413,83.17627916638918,1345.1737851208388,Normal"
"36.8209223463417,29.896125003386032,0.3328250866480235,16.921292741643832,3.732413677093886,49.92388415983075,599.1475980027708,Normal"
"16.789860917502878,30.843133640829254,0.5609175833779488,15.425419832565655,13.851994301907572,230.0316069665997,1149.9347429693137,Normal"
"13.557281327792053,26.622683331445568,0.5114463044585886,12.227642150448219,7.895102288276535,155.62736216899472,1063.9398951016835,Normal"
"22.383384492578145,17.71256460532054,0.6359362073669897,17.37371556717771,4.379713320624605,207.62028141786132,485.06290365214534,Normal"
"15.198056539315685,9.133281682263025,0.8584748224953795,7.067503524414977,5.323401576300495,136.7861786586871,860.6684384289144,Normal"
"43.85380939389477,33.266559066422545,0.9179186399030577,9.685696815185148,6.576922199508032,72.87652822039043,1410.447936933228,Normal"
"43.79803578934525,27.94872473697743,0.6553148716469858,4.465205992198775,8.732691308593248,151.68047872683994,707.5986801654466,Normal"
"27.660691378280987,9.415227522682962,0.9315703823102075,14.585174914744591,4.610702707361924,94.6558192791642,937.2217665293252,Normal"
"35.38793267702773,32.935780081426756,0.019005407022855646,21.199365645243816,4.639901703430431,83.74989224794629,1214.5536910843994,Normal"
"37.60485538750525,32.29278483768763,0.18847474852230797,10.515952560267728,8.980516615348595,106.96404402455912,1880.9859806805327,Normal"
"16.903694541890044,19.719641510277096,0.009386298023858475,19.25084506667164,10.042404415854188,60.526186111718175,1019.2304028478829,Normal"
"47.83374136023479,19.285999274284826,0.69515879412496,10.403839264497687,9.258231133120587,81.09712068524622,1287.7172553357466,Normal"
"38.56105558009294,15.304624702509438,0.9970219541926072,20.10645564947868,3.572736532629042,106.46490784235527,1441.7781862909742,Normal"
"47.739148556782666,7.521686726405075,0.26769227462418216,14.7400988170572,7.958790889716967,123.85256887352949,738.5524865352181,Normal"
"44.743827050657906,11.740349599718103,1.0902121652919476,18.179772673504004,5.068597566289904,55.86011771548876,1313.331190966002,Normal"
"22.655331365857464,26.457806086984895,0.061903844828943996,5.9028338698206575,6.137491838991031,85.46052798571029,1014.8981524114863,Normal"
"12.236301218306957,4.813964136767163,0.7526650528731668,21.64191273881078,5.26624633909982,162.7980244494764,666.3945226683504,Normal"
"19.064318029719562,13.394986814376606,0.3727035899875198,18.735634842714923,7.0999623837349475,71.02917411450791,1053.2150523922649,Normal"
"25.911593469047773,17.821954391553767,0.09151165508154517,10.588171156119456,3.3249973206454344,93.34588685236413,942.507581472916,Normal"
"44.78859976296969,18.96332362026087,0.44734577162177674,18.360356982234574,5.295822248254056,138.87655500361114,1122.6235176122893,Normal"
"38.91623907973633,28.191398770042085,0.2793612487461184,10.703288104504711,9.480303244946237,76.77176164394857,1411.4837434517942,Normal"
"11.078768381156928,10.872580025880282,0.3377858957633662,18.019336954665697,3.887024508688799,78.83946958415336,582.0498481827752,Normal"
"37.42605406483692,15.20445171252469,0.3082704462366593,5.80391583456665,2.803140396435813,123.01932800181262,718.9939791138634,Normal"
"26.260913807245952,25.706814548199425,0.8402260339160608,15.174806583146868,3.339324354966112,98.58520351668547,491.7385579647082,Normal"
"20.022219868192558,21.596374301949314,0.6768265340840394,11.645572784153691,7.910302832182367,148.48810571223018,1472.081813719412,Normal"
"16.326176859391502,10.125055112410802,0.32254994691166544,5.794982898311048,6.485565662510156,138.0941384812298,958.7571105436803,Normal"
"22.090027437998074,16.847171654847514,0.8485180480189962,8.441362528188872,4.5422562942801665,88.59482266584162,779.57388565663,Normal"
"49.32032073325368,8.840191182098696,0.7768991913230059,4.569629891154112,9.19422640964357,141.26590196070183,1181.6636169354388,Normal"
"22.971425287126042,11.636172986372578,0.20062007257198258,11.47573271043529,7.489567062732212,156.62589486097198,910.9046551909702,Normal"
"31.20217968093158,17.209626835842872,0.46028066410776625,6.815187199242381,4.365943605243742,63.737744093238916,1222.5057986744578,Normal"
"33.70060047925277,16.12073694983439,0.12885477930834494,14.422490788856567,7.214801853806423,182.7607646896959,1010.8363780131685,Normal"
"24.635425106080334,30.412563522194084,0.21619503040407811,9.460277426072233,9.364696986270236,101.63229103350851,1007.091466883277,Normal"
"52.5219556456545,14.453401849350726,0.749895229560919,8.334584082735658,8.234262027208748,133.39326692720397,1592.8308850150106,Normal"
"59.05450264874625,18.20790546186111,0.17767016395123872,17.744712750710878,2.6124318428322715,64.52924110464724,639.8461784125019,Normal"
"22.95936253760254,21.41236033448257,0.4287198930089596,6.526879034941625,9.08128393167579,114.5036986573472,594.0018487981076,Normal"
"39.54371448143065,6.185305068379653,0.6868151878436773,14.071975078580001,5.640845704151533,113.25168729487689,1278.9088883334773,Normal"
"19.49884162175607,18.264305585461365,0.09324177171848874,15.749318288474317,3.4556364148969974,177.00704039643125,1666.500506334327,Normal"
"24.192934178694834,9.639401619233048,0.5179115126006018,13.284530543730252,5.225982248501046,41.27196090112816,697.0667345102756,Normal"
"11.79106846427011,25.97842232347988,0.2792138807810626,11.938861940654764,2.1941158449766163,93.88978921795353,591.6684574799592,Normal"
"45.67623235822671,10.27907400920194,1.2041262641856187,20.671964169142907,4.123305125182245,115.45392598922386,590.2550365508083,Normal"
"26.456825945762386,11.854900280831075,0.512171901739454,7.5537589643848415,8.65200313662565,166.13280461354495,1013.0136498707956,Normal"
"10.540200295731568,6.535661088462908,0.6614116240147588,5.939152142217458,1.5867885939255266,134.98751611024474,850.3493540740053,Normal"
"19.24465775324399,31.614888223980888,0.5869213704714941,6.009878590745629,4.8807757654637784,177.52365936924713,993.4387193041707,Normal"
"31.570419661755235,21.677262115338625,0.051204853414186485,18.53123877373188,7.126916242096659,117.81182689956071,1310.3083642668785,Normal"
"18.038137892028764,19.688512535967334,0.5752386428914922,4.493938011798789,3.2005292233899207,183.19289935383134,1060.8130715736993,Normal"
"13.99712931194182,6.120859182822156,0.9322776851638049,13.865642578720522,7.4568874365345295,70.6075498389776,656.9270798677638,Normal"
"30.24536501433308,30.450354964656402,0.6029373088811857,20.760846119220464,2.734907105278979,145.5979534722955,815.2154030340282,Normal"
"51.959763724408376,8.021831089911746,0.7227418663478125,21.475633406829694,5.67785356270038,173.52227200322653,670.1809513583663,Normal"
"25.22128937061401,18.397326064838573,0.9701885257984653,10.304492837895324,4.6905287255078365,210.90637456606763,1251.6649710961728,Normal"
"42.14393953399488,10.796993372430787,0.22394189802611622,3.2576093992373756,3.3427625417522404,159.6588614938005,882.4449457863057,Normal"
"36.96314228781111,9.031643939484589,0.22538879339391257,17.95239706916612,2.173124840313356,126.00986143629244,986.3189521414239,Normal"
"16.876897416757675,5.007845632372955,0.5296448615923347,17.761612887071255,4.737191360621507,91.66238249140449,1233.0197068308673,Normal"
"42.01587419905397,18.58690970369541,0.38405729743877876,7.973595310061617,9.73969296240904,134.21106299423076,979.7361979255506,Normal"
"19.817618469450935,19.820286384856658,0.9308663251194998,6.609379476580803,3.9809280014351636,158.11359284639434,1089.824736146407,Normal"
"44.98767370937328,6.080663865070069,0.8496893546902174,17.26946286764791,8.317060240874707,134.66073494692358,592.6117061742,Normal"
"41.59361076275983,19.704544297326926,0.44497327124904473,16.858630862808305,6.728355010472988,109.49040360856694,1289.340767187973,Normal"
"29.21898926414148,18.469595736298864,0.22267125197353796,14.892607063108187,8.900348176021408,198.28716816212204,1539.4245714916715,Normal"
"10.113817872316721,19.87600450725919,0.8068313394440992,19.484045794812868,4.634072428361177,129.9945677134326,1063.1366396999429,Normal"
"52.22826622191581,15.780762927561023,0.3132482739424734,14.605969089142924,4.592898730696459,207.71014873260316,1414.7321373889342,Normal"
"22.43894023697858,19.1792938746502,0.6475991243936995,14.791206641591927,3.984255013159212,98.87057140036546,554.6987399803526,Normal"
"20.702718811901953,15.942709983630913,0.31181994599904983,16.1987811628065,7.229554776190863,104.61475112242509,972.2836387640873,Normal"
"8.849286093081979,6.848776384919825,0.5147821414197711,10.328354321283005,7.259457233334184,95.19077777282331,967.7718020281721,Normal"
"30.611656364778966,8.55723142886552,0.11362851911920502,10.639531237697964,3.7901591383131787,178.47935930349206,900.9709166107305,Normal"
"37.131757687588035,26.3631308627671,0.5722170471445138,16.544483362000328,5.607185067459261,73.55731101118832,936.4377498680832,Normal"
"10.738659884075151,29.698743198650142,0.6251244416922668,10.306136000166758,8.891198935371431,57.17573300151052,864.828492776018,Normal"
"28.425771702404095,13.814097109275192,0.5369596006706447,16.471707290003412,8.502035167334373,159.13244741645966,700.4326321038491,Normal"
"20.840543175992945,12.390097588190894,0.17266529389410323,10.93543616718758,7.73230088546403,73.08221100192353,834.0745047753347,Normal"
"30.072683063166686,17.13886844711656,0.90732479532384,12.997398021724996,7.672846374782835,129.05950789645425,703.2209099191289,Normal"
"16.612130718467323,18.514112463157307,1.1224247397208205,14.800290708701937,5.106811965722544,112.06107455355328,1336.348519178696,Normal"
"38.31665372173825,5.565224811341982,0.2837612810537644,12.163739519825139,9.368868064826962,130.64621355260925,756.121350637904,Normal"
"27.43478218695055,10.396044230829244,0.1130632910201811,18.152546113711324,6.07249266109865,152.245908679981,489.38808007548215,Normal"
"52.53616784702531,24.076531593950246,0.027269694566319825,8.561767943629581,3.204747566761853,82.01240501296509,1075.9438984625338,Normal"
"12.885903574307715,22.94428458078773,0.6990293126380291,12.667759840073217,7.306377189840432,117.83271141533649,1155.0523245874479,Normal"
"18.202074452063155,6.162619310088372,0.6779747911784424,6.240557789856997,7.997631045446939,122.47305849853791,1373.390296157152,Normal"
"17.32535101040118,11.257756107022715,0.5014976419578059,11.018326223316048,4.21926218445723,186.31053777451606,739.916901499788,Normal"
"49.32994762596435,11.81585085084838,0.20348026785770476,13.839169544943346,8.70525818215997,66.02028938790271,865.8344893670736,Normal"
"40.030784166423025,26.143112763062053,0.39070813156028433,12.86049866493793,7.059546657674514,123.17723460961186,1735.4550164133782,Normal"
"25.04503306428916,5.654680088391204,0.5793007255806237,17.356868064045265,9.541138917986947,83.52225071969113,984.0977053864427,Normal"
"37.030934271791196,8.41126752714676,0.4629945576974925,13.37149640961564,2.7687369751886854,86.86658505035084,516.0161783593294,Normal"
"50.24032082085481,24.6614215187675,1.0909677357734597,12.892747331072862,4.800656206693533,81.07502153030197,1125.5406260473274,Normal"
"32.53422808015479,11.507924118761897,0.15599099349776097,11.046331988845647,6.173073528769963,86.01588777127962,1473.9936924500469,Normal"
"40.82600300312135,19.155686810189323,0.7043628888795062,13.474954270070965,3.5072221406180586,124.06350686040986,1056.6721636439868,Normal"
"24.854302124018982,13.9138486038895,0.49392773943568685,6.859325442831681,7.480481994718392,111.21800397572402,646.0748717090449,Normal"
"13.211588981670316,7.4409412464662426,0.3548689890701048,9.163079840372804,7.103350494937263,191.12980767027994,714.0625851177399,Normal"
"52.57623934756028,8.701505761862139,0.6967523263665218,10.730603825146462,2.793255600536862,183.42262260961965,709.1396931134738,Normal"
"50.47143516290333,23.499722542755,0.6179830979951282,13.630171970777821,7.245102885683953,133.87285557421657,912.8829489034066,Normal"
"42.57590142849272,23.696222342429028,0.7137236523314467,5.567592929168543,5.654674156206618,71.04750406325768,1151.343753303456,Normal"
"20.1509796557671,29.00317542613083,0.12680193026757228,7.516227699280998,4.92242252585009,78.60881257041113,670.2732360870681,Normal"
"26.43491460555479,13.46807714743596,0.10220838582248941,9.01050847147443,9.545762743276342,207.70448646255218,1627.9322621470417,Normal"
"45.23607948638662,20.24965888967436,0.8887763766493114,20.352080569661585,9.717078124047939,105.76016126505002,1039.937322849273,Normal"
"33.779601741345004,7.254978679465008,0.6331149008225977,9.09867160494535,5.023745466561598,67.24244701838276,1220.3044436593627,Normal"
"37.41065382371437,11.492241376323848,0.232041905193826,7.756380495059603,7.012544380899441,152.57505238922164,1315.5484442648467,Normal"
"28.594089721098268,17.443198992192325,0.1015069982388014,7.781509687146551,5.874177968168645,149.69178136559722,586.5288447995978,Normal"
"34.239349314082745,4.059894282556358,0.10134699095497493,17.183981135514067,11.05429922820359,181.4190948195839,987.5641277146549,Normal"
"14.80415586520674,7.951856538796566,0.9722668428548047,10.489849298484389,6.999184854943411,73.20658450182457,1104.6248415116534,Normal"
"20.175628372576128,11.39909544367034,0.18534908999809502,9.27855454776515,5.627317020749769,170.08321479288978,1566.1577505094274,Normal"
"46.45277876347794,6.02472949356773,0.27683325740539155,15.112427884193444,9.720240323242908,56.5675227643047,1267.3521420848842,Normal"
"42.62592446782727,8.152739755210137,0.21400194491467237,5.150178475129621,3.7930022624334097,81.50140266478037,646.5745192130621,Normal"
"8.221572691258519,19.43593911878207,0.41297156652812833,5.26634979684604,6.9474928181839495,164.73416938671122,1355.8257647197634,Normal"
"10.466718990334916,15.527218616429893,0.08904912624779017,7.518349618314411,3.22834412232911,93.1205744001384,641.0809369298134,Normal"
"36.23561323705057,22.570371550707506,0.639215140374096,5.287650887165642,4.630908793960479,95.79653579705831,1628.6838047801052,Normal"
"10.79022540409116,31.172175004191622,0.06265470919958362,7.231882745647114,4.259909876897758,44.780411388031744,1604.007686566697,Normal"
"16.351734462163222,15.328071715294248,0.6659425429717273,11.903708457700532,6.576690859080137,161.30752720234648,590.7620791283208,Normal"
"22.041336397498267,11.104900388009314,0.23865110462215774,16.68238592308875,10.043462356809332,166.08569378198086,1677.6260032449911,Normal"
"37.17215748429606,14.550755892002936,0.3967651654555734,12.66364484591119,9.064506152591628,124.71850725231052,561.7436587157,Normal"
"29.01896465815551,20.374938109975137,0.922741059615818,12.691020860288116,8.580342853298387,183.06825196779718,1078.638007912462,Normal"
"20.876403202212284,8.117859060160571,0.6364666915919983,10.25024419762663,5.387922057380196,68.77513902732399,993.1555724339082,Normal"
"40.60356814376246,19.83980655929326,0.49570111917816145,14.86645121507191,9.28728097512021,66.96844851590133,1167.1010441324909,Normal"
"16.742230090403854,13.67675700225324,0.24675134847868946,7.18194855815982,5.964230116774546,96.90973528309436,1616.7508624039833,Normal"
"21.241914711593306,15.976433878575492,0.3586563857633894,5.785606365566073,5.497202239586576,54.086102064822846,1386.4551255110066,Normal"
"33.52667318023817,15.23260565218618,0.6159915157216743,11.64562670369014,3.6355405821839644,92.84221383327001,1136.913781877092,Normal"
"35.64698689395143,15.694998115736396,0.8196803048609302,6.196317560451169,7.376739170044964,153.19492293518744,1481.0192319211258,Normal"
